"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5","X0__6","X1__6","X2__6","X0__7","X1__7","X2__7","X0__8","X1__8","X2__8","X0__9","X1__9","X2__9","X0__10","X1__10","X2__10","X0__11","X1__11","X2__11"
"92","0.0","2.0","0.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0"
"93","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0"
"94","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0"
"95","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0"
"96","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0"
"97","0.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0"
"98","1.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0"
"99","0.0","0.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0"
"100","2.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"101","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"102","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0"
"103","2.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0"
"104","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0"
"105","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"106","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"107","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0"
"108","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0"
"109","0.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0"
"110","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0"
"111","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0"
"112","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0"
"113","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0"
"114","2.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"115","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0"
"116","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0"
"117","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0"
"118","2.0","0.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"119","1.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0"
"120","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"121","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"122","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"123","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0"
"124","0.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"125","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0"
"126","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"127","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","2.0"
"128","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0"
"129","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"130","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"131","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","1.0"
"132","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0"
"133","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0"
"134","1.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"135","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0"
"136","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"137","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0"
"138","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0"
"139","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","1.0","2.0"
"140","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0"
"141","0.0","1.0","2.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0"
"142","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","2.0"
"143","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0"
"144","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0"
"145","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0"
"146","1.0","2.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0"
"147","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0"
"148","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"149","2.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"150","1.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0"
"151","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0"
"152","0.0","0.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0"
"153","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","1.0","2.0"
"154","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0"
"155","0.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"156","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0","2.0","2.0","1.0"
"157","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0"
"158","1.0","2.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0"
"159","1.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"160","2.0","1.0","1.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","2.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0"
"161","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0","1.0"
"162","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0"
"163","2.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0"
"164","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0"
"165","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0"
"166","2.0","0.0","2.0","0.0","2.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0"
"167","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0"
"168","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0"
"169","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0"
"170","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"171","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"172","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","1.0","0.0"
"173","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"174","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"175","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0"
"176","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"177","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"178","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0"
"179","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0"
"180","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0"
"181","0.0","2.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0"
"182","0.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0"
"183","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0"
"184","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
